序號,答案
20240704155017,73.8
20240704160017,51.64
20240704161017,30.87
20240704162017,23.59
20240704163017,15.43
20240704164017,13.85
20240704165017,8.71
20240706090017,1078.19
20240706091017,1140.37
20240706092017,1146.37
20240706093017,1196.01
20240706094017,1232.16
20240706095017,1264.18
20240706100017,1266.57
20240706101017,1239.2
20240706102017,1231.1
20240706103017,1279.99
20240706104017,1349.37
20240706105017,1404.21
20240706110017,1424.27
20240706111017,1370.43
20240706112017,1325.36
20240706113017,1317.68
20240706114017,1267.58
20240706115017,1234.79
20240706120017,1181.32
20240706121017,1141.7
20240706122017,1099.26
20240706123017,1133.47
20240706124017,1091.65
20240706125017,1068.39
20240706130017,1005.84
20240706131017,939.18
20240706132017,756.17
20240706133017,870.63
20240706134017,612.26
20240706135017,577.48
20240706140017,579.12
20240706141017,450.78
20240706142017,243.44
20240706143017,34.2
20240706144017,72.72
20240706145017,71.94
20240706150017,48.47
20240706151017,19.33
20240706152017,24.09
20240706153017,22.55
20240706154017,19.72
20240706155017,10.33
20240706160017,1.63
20240706161017,10.07
20240706162017,10.82
20240706163017,14.44
20240706164017,11.41
20240706165017,5.15
20240328090008,0
20240328091008,0
20240328092008,0
20240328093008,0
20240328094008,0
20240328095008,142.65
20240328100008,146.11
20240328101008,51.34
20240328102008,4.3
20240328103008,350.38
20240328104008,940.88
20240328105008,1279.53
20240328110008,1323.5
20240328111008,1457.79
20240328112008,1596.55
20240328113008,1621.16
20240328114008,1525.28
20240328115008,1578.58
20240328120008,1593.27
20240328121008,1304.82
20240328122008,1098.17
20240328123008,1178.6
20240328124008,1043.24
20240328125008,925.68
20240328130008,1270.06
20240328131008,462.89
20240328132008,277.2
20240328133008,227.44
20240328134008,473.37
20240328135008,56.02
20240328140008,48.11
20240328141008,100.13
20240328142008,84.28
20240328143008,44.57
20240328144008,24.67
20240328145008,2.84
20240328150008,14.7
20240328151008,73.33
20240328152008,57.33
20240328153008,22.99
20240328154008,54.97
20240328155008,94.92
20240328160008,79.11
20240328161008,58.89
20240328162008,17.6
20240328163008,4.07
20240328164008,5.13
20240328165008,2.62
20240508090008,54.66
20240508091008,31.39
20240508092008,30.04
20240508093008,29.01
20240508094008,30.76
20240508095008,30.23
20240508100008,25.18
20240508101008,41.25
20240508102008,34.59
20240508103008,22.65
20240508104008,8.75
20240508105008,8.73
20240508110008,6.57
20240508111008,8.29
20240508112008,17.38
20240508113008,18.55
20240508114008,21.54
20240508115008,26.62
20240508120008,43.23
20240508121008,29.91
20240508122008,63.39
20240508123008,20.04
20240508124008,8.85
20240508125008,9.28
20240508130008,1.13
20240508131008,0.11
20240508132008,0
20240508133008,5.85
20240508134008,1.1
20240508135008,0.12
20240508140008,0.57
20240508141008,7.63
20240508142008,12.13
20240508143008,6.85
20240508144008,4.84
20240508145008,3.4
20240508150008,1.51
20240508151008,1.01
20240508152008,1.4
20240508153008,1.02
20240508154008,0.49
20240508155008,0.69
20240508160008,0.96
20240508161008,1.09
20240508162008,0.98
20240508163008,0.8
20240508164008,0.6
20240508165008,0.11
20240521090008,0
20240521091008,0
20240521092008,5.1
20240521093008,7.51
20240521094008,18.26
20240521095008,32.75
20240521100008,53.09
20240521101008,91.97
20240521102008,237.44
20240521103008,216.7
20240521104008,241.06
20240521105008,293.53
20240521110008,158.76
20240521111008,35.9
20240521112008,217.45
20240521113008,298.26
20240521114008,89.69
20240521115008,101.45
20240521120008,158.15
20240521121008,165.61
20240521122008,214.59
20240521123008,350.3
20240521124008,462.8
20240521125008,566.9
20240521130008,392.47
20240521131008,243.55
20240521132008,138.07
20240521133008,96.45
20240521134008,7.47
20240521135008,25.65
20240521140008,19.23
20240521141008,16.65
20240521142008,15.74
20240521143008,23.45
20240521144008,22.1
20240521145008,24.93
20240521150008,13.63
20240521151008,14.57
20240521152008,15.17
20240521153008,13.85
20240521154008,12.41
20240521155008,9.26
20240521160008,6.42
20240521161008,6.54
20240521162008,5.2
20240521163008,3.69
20240521164008,2.58
20240521165008,2.06
20240618090008,21.2
20240618091008,4.32
20240618092008,0
20240618093008,21.98
20240618094008,0
20240618095008,0
20240618100008,0
20240618101008,3.64
20240618102008,0
20240618103008,0
20240618104008,0
20240618105008,0
20240618110008,0
20240618111008,0
20240618112008,0
20240618113008,73.11
20240618114008,137.2
20240618115008,115.22
20240618120008,111.77
20240618121008,79.07
20240618122008,71.97
20240618123008,263.9
20240618124008,537.75
20240618125008,413.96
20240618130008,182.69
20240618131008,334.77
20240618132008,384.28
20240618133008,314.94
20240618134008,327.07
20240618135008,261.88
20240618140008,158.49
20240618141008,196.2
20240618142008,224.86
20240618143008,122.97
20240618144008,108.46
20240618145008,163.3
20240618150008,28.44
20240618151008,0
20240618152008,0
20240618153008,0
20240618154008,0
20240618155008,0
20240618160008,6.2
20240618161008,9.07
20240618162008,7.44
20240618163008,5.57
20240618164008,4.06
20240618165008,2.85
20240630090008,2.26
20240630091008,0
20240630092008,3.98
20240630093008,11.09
20240630094008,0
20240630095008,34.7
20240630100008,118.81
20240630101008,68.6
20240630102008,0
20240630103008,129.01
20240630104008,82.27
20240630105008,55.02
20240630110008,57.67
20240630111008,34.91
20240630112008,1.62
20240630113008,0
20240630114008,23.11
20240630115008,84.37
20240630120008,90.8
20240630121008,28.14
20240630122008,25.79
20240630123008,667.77
20240630124008,788.37
20240630125008,896.06
20240630130008,1018.24
20240630131008,1107.28
20240630132008,1091.12
20240630133008,1028.72
20240630134008,725.77
20240630135008,691.59
20240630140008,689.99
20240630141008,851.62
20240630142008,483.08
20240630143008,145.53
20240630144008,68.77
20240630145008,78.31
20240630150008,80.17
20240630151008,27.37
20240630152008,43.94
20240630153008,18.74
20240630154008,53.39
20240630155008,53.94
20240630160008,15.42
20240630161008,8.98
20240630162008,2.86
20240630163008,7.6
20240630164008,5.78
20240630165008,0
20240702090008,12.72
20240702091008,7.27
20240702092008,2.86
20240702093008,0
20240702094008,0
20240702095008,0
20240702100008,0
20240702101008,149.85
20240702102008,144.32
20240702103008,49.97
20240702104008,38.9
20240702105008,46.6
20240702110008,99.44
20240702111008,51.93
20240702112008,4.19
20240702113008,0
20240702114008,0
20240702115008,9.32
20240702120008,0
20240702121008,7.74
20240702122008,428.75
20240702123008,1224.71
20240702124008,1218.19
20240702125008,879.55
20240702130008,1302.05
20240702131008,1176.1
20240702132008,1089.62
20240702133008,1334.74
20240702134008,1446.38
20240702135008,995.29
20240702140008,599.0
20240702141008,635.87
20240702142008,310.19
20240702143008,0
20240702144008,3.79
20240702145008,0
20240702150008,0
20240702151008,0
20240702152008,0
20240702153008,0
20240702154008,0
20240702155008,5.28
20240702160008,1.54
20240702161008,2.86
20240702162008,0.11
20240702163008,2.64
20240702164008,2.39
20240702165008,0
20240812090008,22.02
20240812091008,20.18
20240812092008,27.63
20240812093008,28.16
20240812094008,26.35
20240812095008,67.21
20240812100008,46.85
20240812101008,37.19
20240812102008,29.46
20240812103008,90.89
20240812104008,108.95
20240812105008,313.3
20240812110008,384.45
20240812111008,661.17
20240812112008,1082.25
20240812113008,1222.18
20240812114008,1356.5
20240812115008,1618.17
20240812120008,1535.95
20240812121008,1505.43
20240812122008,1556.48
20240812123008,1470.18
20240812124008,1257.74
20240812125008,1311.39
20240812130008,996.69
20240812131008,1245.98
20240812132008,1213.72
20240812133008,1096.38
20240812134008,1087.41
20240812135008,1146.91
20240812140008,693.63
20240812141008,313.63
20240812142008,389.99
20240812143008,69.65
20240812144008,47.73
20240812145008,42.1
20240812150008,41.3
20240812151008,38.23
20240812152008,23.56
20240812153008,12.67
20240812154008,13.31
20240812155008,12.43
20240812160008,22.79
20240812161008,9.69
20240812162008,8.44
20240812163008,11.03
20240812164008,8.59
20240812165008,6.15
20240828090008,26.38
20240828091008,20.55
20240828092008,0
20240828093008,26.37
20240828094008,25.96
20240828095008,14.92
20240828100008,6.33
20240828101008,0
20240828102008,2.94
20240828103008,0
20240828104008,134.14
20240828105008,1234.89
20240828110008,1270.21
20240828111008,1217.98
20240828112008,1407.09
20240828113008,1471.65
20240828114008,1540.05
20240828115008,1549.56
20240828120008,1514.78
20240828121008,1489.23
20240828122008,1465.93
20240828123008,1479.34
20240828124008,1510.2
20240828125008,1462.46
20240828130008,1545.27
20240828131008,1390.12
20240828132008,1429.11
20240828133008,1122.66
20240828134008,880.12
20240828135008,627.25
20240828140008,457.23
20240828141008,869.91
20240828142008,948.2
20240828143008,564.04
20240828144008,490.58
20240828145008,236.73
20240828150008,40.7
20240828151008,20.15
20240828152008,33.47
20240828153008,13.31
20240828154008,8.68
20240828155008,8.6
20240828160008,7.98
20240828161008,18.04
20240828162008,19.95
20240828163008,0
20240828164008,0
20240828165008,3.31
20240307090010,9.09
20240307091010,16.53
20240307092010,11.39
20240307093010,17.42
20240307094010,9.41
20240307095010,10.06
20240307100010,7.44
20240307101010,8.47
20240307102010,4.96
20240307103010,5.14
20240307104010,9.04
20240307105010,12.84
20240307110010,8.22
20240307111010,12.26
20240307112010,16.47
20240307113010,18.6
20240307114010,20.91
20240307115010,19.6
20240307120010,11.08
20240307121010,6.96
20240307122010,15.02
20240307123010,23.72
20240307124010,13.47
20240307125010,8.11
20240307130010,21.68
20240307131010,21.41
20240307132010,23.65
20240307133010,14.93
20240307134010,15.85
20240307135010,8.28
20240307140010,5.82
20240307141010,12.27
20240307142010,3.49
20240307143010,6.16
20240307144010,8.46
20240307145010,6.9
20240307150010,6.14
20240307151010,3.58
20240307152010,3.49
20240307153010,2.02
20240307154010,1.31
20240307155010,1.06
20240307160010,1.09
20240307161010,0.9
20240307162010,0.69
20240307163010,0.36
20240307164010,0.32
20240307165010,0.13
20240310090010,4.58
20240310091010,5.28
20240310092010,5.54
20240310093010,8.11
20240310094010,9.19
20240310095010,6.93
20240310100010,6.94
20240310101010,7.29
20240310102010,5.55
20240310103010,14.62
20240310104010,17.46
20240310105010,11.98
20240310110010,13.19
20240310111010,13.35
20240310112010,17.17
20240310113010,11.48
20240310114010,12.17
20240310115010,8.32
20240310120010,10.25
20240310121010,11.3
20240310122010,13.34
20240310123010,13.24
20240310124010,17.08
20240310125010,15.07
20240310130010,16.74
20240310131010,17.57
20240310132010,25.98
20240310133010,30.25
20240310134010,27.38
20240310135010,33.11
20240310140010,22.62
20240310141010,22.92
20240310142010,21.31
20240310143010,21.46
20240310144010,29.79
20240310145010,38.45
20240310150010,50.03
20240310151010,38.29
20240310152010,27.74
20240310153010,24.06
20240310154010,25.87
20240310155010,21.19
20240310160010,11.1
20240310161010,5.57
20240310162010,4.91
20240310163010,3.42
20240310164010,2.06
20240310165010,1.98
20240423090010,67.98
20240423091010,66.33
20240423092010,60.33
20240423093010,49.1
20240423094010,51.66
20240423095010,58.6
20240423100010,64.15
20240423101010,130.21
20240423102010,217.7
20240423103010,207.97
20240423104010,136.73
20240423105010,196.68
20240423110010,161.75
20240423111010,117.31
20240423112010,33.52
20240423113010,101.5
20240423114010,63.27
20240423115010,46.03
20240423120010,42.08
20240423121010,6.42
20240423122010,5.11
20240423123010,11.49
20240423124010,16.82
20240423125010,21.21
20240423130010,31.51
20240423131010,6.83
20240423132010,11.04
20240423133010,7.5
20240423134010,11.07
20240423135010,22.22
20240423140010,26.71
20240423141010,29.65
20240423142010,26.42
20240423143010,23.98
20240423144010,20.89
20240423145010,22.01
20240423150010,14.97
20240423151010,25.89
20240423152010,23.45
20240423153010,18.46
20240423154010,15.74
20240423155010,13.74
20240423160010,11.89
20240423161010,10.14
20240423162010,5.82
20240423163010,4.38
20240423164010,2.79
20240423165010,2.16
20240519090010,50.23
20240519091010,44.63
20240519092010,44.02
20240519093010,52.99
20240519094010,46.43
20240519095010,56.64
20240519100010,64.56
20240519101010,72.84
20240519102010,113.99
20240519103010,177.38
20240519104010,179.44
20240519105010,147.76
20240519110010,84.55
20240519111010,87.77
20240519112010,88.23
20240519113010,131.1
20240519114010,116.48
20240519115010,108.97
20240519120010,76.09
20240519121010,58.38
20240519122010,25.56
20240519123010,13.21
20240519124010,20.63
20240519125010,18.9
20240519130010,32.58
20240519131010,32.08
20240519132010,36.29
20240519133010,36.38
20240519134010,29.81
20240519135010,27.41
20240519140010,47.08
20240519141010,56.25
20240519142010,42.38
20240519143010,47.83
20240519144010,44.65
20240519145010,56.6
20240519150010,60.38
20240519151010,35.82
20240519152010,33.08
20240519153010,31.6
20240519154010,55.59
20240519155010,45.09
20240519160010,21.41
20240519161010,10.8
20240519162010,14.67
20240519163010,8.4
20240519164010,4.31
20240519165010,3.94
20240619090010,223.82
20240619091010,289.87
20240619092010,283.01
20240619093010,436.84
20240619094010,504.16
20240619095010,567.64
20240619100010,602.17
20240619101010,674.74
20240619102010,989.76
20240619103010,988.8
20240619104010,1005.23
20240619105010,1249.14
20240619110010,1206.61
20240619111010,896.25
20240619112010,1115.5
20240619113010,1066.76
20240619114010,1153.41
20240619115010,1077.65
20240619120010,995.42
20240619121010,1006.56
20240619122010,1056.23
20240619123010,533.09
20240619124010,41.95
20240619125010,131.34
20240619130010,110.71
20240619131010,26.83
20240619132010,84.31
20240619133010,5.53
20240619134010,49.77
20240619135010,141.27
20240619140010,143.76
20240619141010,0
20240619142010,0
20240619143010,0
20240619144010,0
20240619145010,14.19
20240619150010,11.05
20240619151010,3.06
20240619152010,0
20240619153010,0
20240619154010,0
20240619155010,0.87
20240619160010,0.7
20240619161010,1.97
20240619162010,1.22
20240619163010,0.5
20240619164010,0.43
20240619165010,0.1
20240711090010,415.9
20240711091010,506.26
20240711092010,573.49
20240711093010,675.8
20240711094010,796.25
20240711095010,891.95
20240711100010,970.84
20240711101010,1007.94
20240711102010,985.31
20240711103010,1078.31
20240711104010,1385.86
20240711105010,1297.17
20240711110010,1430.24
20240711111010,1454.73
20240711112010,1507.0
20240711113010,1558.3
20240711114010,1450.81
20240711115010,1588.81
20240711120010,1717.57
20240711121010,1764.01
20240711122010,1889.42
20240711123010,1830.88
20240711124010,1472.18
20240711125010,72.16
20240711130010,13.72
20240711131010,48.58
20240711132010,65.33
20240711133010,100.8
20240711134010,73.59
20240711135010,17.31
20240711140010,22.23
20240711141010,0
20240711142010,0
20240711143010,0
20240711144010,0
20240711145010,0
20240711150010,8.82
20240711151010,0
20240711152010,0
20240711153010,0
20240711154010,0
20240711155010,5.99
20240711160010,2.64
20240711161010,4.22
20240711162010,7.11
20240711163010,3.61
20240711164010,3.18
20240711165010,3.33
20240207090017,46.88
20240207091017,60.65
20240207092017,94.79
20240207093017,456.26
20240207094017,891.89
20240207095017,1500.0
20240207100017,1234.28
20240207101017,1226.31
20240207102017,1032.02
20240207103017,845.69
20240207104017,522.56
20240207105017,308.85
20240207110017,145.14
20240207111017,155.26
20240207112017,95.56
20240207113017,41.06
20240207114017,32.61
20240207115017,52.72
20240207120017,3.63
20240207121017,44.37
20240207122017,52.35
20240207123017,36.99
20240207124017,32.93
20240207125017,22.06
20240207130017,50.28
20240207131017,26.88
20240207132017,13.37
20240207133017,16.36
20240207134017,13.76
20240207135017,10.03
20240207140017,9.59
20240207141017,7.74
20240207142017,7.11
20240207143017,7.15
20240207144017,7.38
20240207145017,7.26
20240207150017,6.15
20240207151017,5.47
20240207152017,3.57
20240207153017,2.84
20240207154017,3.38
20240207155017,3.34
20240207160017,2.36
20240207161017,1.76
20240207162017,1.3
20240207163017,0.93
20240207164017,1.21
20240207165017,0.15
20240224090017,37.59
20240224091017,26.47
20240224092017,43.02
20240224093017,44.1
20240224094017,104.15
20240224095017,177.27
20240224100017,188.24
20240224101017,205.84
20240224102017,323.53
20240224103017,366.43
20240224104017,218.75
20240224105017,170.49
20240224110017,138.55
20240224111017,117.6
20240224112017,135.25
20240224113017,148.99
20240224114017,91.1
20240224115017,58.09
20240224120017,44.08
20240224121017,58.48
20240224122017,72.17
20240224123017,72.65
20240224124017,62.41
20240224125017,56.53
20240224130017,83.13
20240224131017,65.12
20240224132017,48.5
20240224133017,33.89
20240224134017,52.78
20240224135017,54.23
20240224140017,35.44
20240224141017,19.9
20240224142017,13.0
20240224143017,15.46
20240224144017,16.16
20240224145017,13.98
20240224150017,9.68
20240224151017,8.69
20240224152017,5.49
20240224153017,3.94
20240224154017,2.77
20240224155017,2.03
20240224160017,1.32
20240224161017,1.01
20240224162017,1.0
20240224163017,0.64
20240224164017,0.81
20240224165017,0.68
20240318090017,37.39
20240318091017,29.45
20240318092017,19.12
20240318093017,18.48
20240318094017,19.6
20240318095017,23.77
20240318100017,5.27
20240318101017,4.37
20240318102017,0.88
20240318103017,8.59
20240318104017,16.37
20240318105017,7.82
20240318110017,7.39
20240318111017,3.0
20240318112017,12.49
20240318113017,17.54
20240318114017,30.21
20240318115017,63.93
20240318120017,56.48
20240318121017,19.43
20240318122017,29.73
20240318123017,30.65
20240318124017,33.67
20240318125017,26.72
20240318130017,23.52
20240318131017,15.94
20240318132017,10.9
20240318133017,7.27
20240318134017,3.49
20240318135017,6.3
20240318140017,5.02
20240318141017,5.77
20240318142017,5.9
20240318143017,5.52
20240318144017,4.46
20240318145017,3.51
20240318150017,4.12
20240318151017,4.11
20240318152017,3.39
20240318153017,2.86
20240318154017,2.45
20240318155017,1.79
20240318160017,1.19
20240318161017,0.98
20240318162017,0.78
20240318163017,0.68
20240318164017,0.54
20240318165017,0.46
20240509090017,56.64
20240509091017,108.01
20240509092017,147.8
20240509093017,160.77
20240509094017,282.58
20240509095017,276.81
20240509100017,244.05
20240509101017,236.19
20240509102017,262.17
20240509103017,265.11
20240509104017,295.3
20240509105017,438.78
20240509110017,624.44
20240509111017,992.01
20240509112017,516.52
20240509113017,503.37
20240509114017,479.77
20240509115017,354.77
20240509120017,262.55
20240509121017,189.73
20240509122017,260.93
20240509123017,301.55
20240509124017,202.21
20240509125017,228.61
20240509130017,232.67
20240509131017,315.89
20240509132017,280.37
20240509133017,131.03
20240509134017,87.21
20240509135017,73.03
20240509140017,70.99
20240509141017,51.23
20240509142017,46.99
20240509143017,35.08
20240509144017,35.34
20240509145017,28.33
20240509150017,20.06
20240509151017,26.6
20240509152017,16.98
20240509153017,14.99
20240509154017,14.86
20240509155017,11.33
20240509160017,10.36
20240509161017,10.6
20240509162017,6.54
20240509163017,4.2
20240509164017,3.17
20240509165017,2.91
20240602090017,40.6
20240602091017,38.96
20240602092017,33.96
20240602093017,13.81
20240602094017,0
20240602095017,0
20240602100017,6.59
20240602101017,10.38
20240602102017,18.72
20240602103017,16.08
20240602104017,0
20240602105017,0
20240602110017,0
20240602111017,1.25
20240602112017,2.8
20240602113017,21.81
20240602114017,20.67
20240602115017,17.19
20240602120017,22.27
20240602121017,13.06
20240602122017,0
20240602123017,0
20240602124017,0
20240602125017,2.93
20240602130017,6.55
20240602131017,5.29
20240602132017,7.99
20240602133017,10.77
20240602134017,8.93
20240602135017,2.23
20240602140017,5.43
20240602141017,4.41
20240602142017,5.52
20240602143017,10.41
20240602144017,10.15
20240602145017,5.83
20240602150017,5.4
20240602151017,5.16
20240602152017,3.29
20240602153017,0.72
20240602154017,1.06
20240602155017,0.97
20240602160017,1.02
20240602161017,0.97
20240602162017,1.14
20240602163017,0.95
20240602164017,1.21
20240602165017,1.17
20240604090017,426.7
20240604091017,286.61
20240604092017,431.83
20240604093017,354.56
20240604094017,456.89
20240604095017,637.99
20240604100017,637.71
20240604101017,917.14
20240604102017,653.18
20240604103017,628.35
20240604104017,521.3
20240604105017,482.5
20240604110017,549.87
20240604111017,492.92
20240604112017,718.36
20240604113017,389.79
20240604114017,257.86
20240604115017,286.07
20240604120017,517.73
20240604121017,328.16
20240604122017,116.73
20240604123017,139.1
20240604124017,153.62
20240604125017,157.81
20240604130017,152.63
20240604131017,169.44
20240604132017,131.44
20240604133017,126.4
20240604134017,151.97
20240604135017,153.15
20240604140017,102.82
20240604141017,91.58
20240604142017,93.01
20240604143017,94.73
20240604144017,68.34
20240604145017,52.0
20240604150017,35.78
20240604151017,22.83
20240604152017,34.79
20240604153017,38.21
20240604154017,28.16
20240604155017,19.37
20240604160017,13.3
20240604161017,13.58
20240604162017,12.04
20240604163017,8.72
20240604164017,7.1
20240604165017,4.77
20240609090017,898.0
20240609091017,901.83
20240609092017,841.05
20240609093017,770.83
20240609094017,910.75
20240609095017,770.74
20240609100017,615.83
20240609101017,562.7
20240609102017,475.42
20240609103017,459.55
20240609104017,204.29
20240609105017,265.27
20240609110017,334.32
20240609111017,176.47
20240609112017,192.06
20240609113017,263.88
20240609114017,169.95
20240609115017,306.83
20240609120017,206.42
20240609121017,82.86
20240609122017,141.23
20240609123017,39.87
20240609124017,14.4
20240609125017,18.65
20240609130017,7.14
20240609131017,2.87
20240609132017,8.36
20240609133017,14.22
20240609134017,20.57
20240609135017,19.21
20240609140017,32.33
20240609141017,27.65
20240609142017,21.09
20240609143017,23.13
20240609144017,13.65
20240609145017,17.98
20240609150017,12.29
20240609151017,5.98
20240609152017,5.78
20240609153017,6.62
20240609154017,5.67
20240609155017,5.94
20240609160017,4.21
20240609161017,3.79
20240609162017,2.01
20240609163017,2.34
20240609164017,3.08
20240609165017,2.33
20240709090017,1049.98
20240709091017,1117.04
20240709092017,1135.61
20240709093017,1212.74
20240709094017,1225.79
20240709095017,1258.73
20240709100017,1259.71
20240709101017,1273.07
20240709102017,1479.09
20240709103017,1419.15
20240709104017,1356.87
20240709105017,1358.68
20240709110017,1355.61
20240709111017,1370.18
20240709112017,1324.95
20240709113017,1328.48
20240709114017,1285.41
20240709115017,1251.28
20240709120017,1315.14
20240709121017,1022.08
20240709122017,1250.6
20240709123017,1198.81
20240709124017,997.16
20240709125017,1092.38
20240709130017,1051.2
20240709131017,520.17
20240709132017,625.72
20240709133017,700.71
20240709134017,292.22
20240709135017,615.59
20240709140017,638.38
20240709141017,411.43
20240709142017,309.82
20240709143017,191.6
20240709144017,327.89
20240709145017,215.19
20240709150017,55.73
20240709151017,0
20240709152017,0
20240709153017,102.62
20240709154017,0
20240709155017,39.88
20240709160017,96.39
20240709161017,45.48
20240709162017,40.03
20240709163017,27.5
20240709164017,25.88
20240709165017,18.38
20240106090001,1131.91
20240106091001,1353.36
20240106092001,1408.64
20240106093001,1278.01
20240106094001,1630.18
20240106095001,1616.03
20240106100001,1656.04
20240106101001,1634.63
20240106102001,1674.32
20240106103001,1643.66
20240106104001,1718.09
20240106105001,1687.76
20240106110001,1716.31
20240106111001,1715.97
20240106112001,1734.44
20240106113001,1717.93
20240106114001,1678.81
20240106115001,1537.21
20240106120001,1605.55
20240106121001,1697.66
20240106122001,1706.28
20240106123001,1833.83
20240106124001,1750.45
20240106125001,1760.97
20240106130001,1466.39
20240106131001,1511.6
20240106132001,1104.2
20240106133001,1055.9
20240106134001,945.81
20240106135001,803.25
20240106140001,937.23
20240106141001,579.41
20240106142001,526.32
20240106143001,90.8
20240106144001,66.64
20240106145001,79.44
20240106150001,139.87
20240106151001,53.26
20240106152001,36.94
20240106153001,23.43
20240106154001,15.88
20240106155001,12.68
20240106160001,7.51
20240106161001,5.06
20240106162001,4.55
20240106163001,1.19
20240106164001,0.2
20240106165001,0
20240111090001,29.19
20240111091001,29.82
20240111092001,25.69
20240111093001,27.85
20240111094001,44.19
20240111095001,59.3
20240111100001,94.96
20240111101001,79.57
20240111102001,113.19
20240111103001,117.9
20240111104001,200.66
20240111105001,223.5
20240111110001,266.37
20240111111001,263.46
20240111112001,332.16
20240111113001,390.24
20240111114001,406.49
20240111115001,503.45
20240111120001,440.87
20240111121001,340.7
20240111122001,532.37
20240111123001,206.19
20240111124001,101.43
20240111125001,81.33
20240111130001,85.28
20240111131001,114.81
20240111132001,50.5
20240111133001,74.01
20240111134001,171.47
20240111135001,96.58
20240111140001,60.54
20240111141001,48.39
20240111142001,36.72
20240111143001,40.38
20240111144001,22.85
20240111145001,16.51
20240111150001,11.79
20240111151001,10.03
20240111152001,8.94
20240111153001,8.29
20240111154001,6.61
20240111155001,4.15
20240111160001,2.1
20240111161001,1.62
20240111162001,1.6
20240111163001,0.59
20240111164001,0.34
20240111165001,0.12
20240213090001,1044.11
20240213091001,958.21
20240213092001,1149.2
20240213093001,1508.47
20240213094001,1602.54
20240213095001,1718.2
20240213100001,1762.41
20240213101001,1819.22
20240213102001,1825.77
20240213103001,1851.41
20240213104001,1866.02
20240213105001,1825.95
20240213110001,1826.75
20240213111001,1847.82
20240213112001,1788.58
20240213113001,1773.21
20240213114001,1784.49
20240213115001,1624.52
20240213120001,1785.18
20240213121001,1553.56
20240213122001,1354.54
20240213123001,738.97
20240213124001,850.64
20240213125001,1150.06
20240213130001,957.85
20240213131001,400.9
20240213132001,255.43
20240213133001,155.31
20240213134001,119.69
20240213135001,125.05
20240213140001,100.59
20240213141001,101.99
20240213142001,106.93
20240213143001,96.08
20240213144001,85.97
20240213145001,94.71
20240213150001,92.46
20240213151001,55.94
20240213152001,45.17
20240213153001,42.64
20240213154001,34.56
20240213155001,33.4
20240213160001,46.33
20240213161001,35.92
20240213162001,18.29
20240213163001,11.35
20240213164001,8.39
20240213165001,8.31
20240508090001,168.81
20240508091001,112.38
20240508092001,88.18
20240508093001,93.38
20240508094001,97.28
20240508095001,104.95
20240508100001,111.87
20240508101001,123.75
20240508102001,105.88
20240508103001,58.44
20240508104001,40.06
20240508105001,42.34
20240508110001,49.14
20240508111001,47.5
20240508112001,67.29
20240508113001,73.49
20240508114001,81.55
20240508115001,100.02
20240508120001,136.51
20240508121001,111.07
20240508122001,183.04
20240508123001,66.52
20240508124001,35.99
20240508125001,20.47
20240508130001,10.94
20240508131001,8.0
20240508132001,4.41
20240508133001,8.29
20240508134001,3.62
20240508135001,5.5
20240508140001,5.39
20240508141001,25.33
20240508142001,36.33
20240508143001,17.04
20240508144001,9.64
20240508145001,7.53
20240508150001,4.84
20240508151001,3.16
20240508152001,3.07
20240508153001,1.73
20240508154001,0.32
20240508155001,1.03
20240508160001,1.21
20240508161001,1.53
20240508162001,1.35
20240508163001,0.97
20240508164001,0.73
20240508165001,0.26
20240510090001,492.93
20240510091001,971.82
20240510092001,933.14
20240510093001,974.92
20240510094001,788.32
20240510095001,848.41
20240510100001,880.32
20240510101001,746.44
20240510102001,929.08
20240510103001,1178.91
20240510104001,1119.51
20240510105001,954.21
20240510110001,1008.93
20240510111001,1000.02
20240510112001,856.2
20240510113001,1274.24
20240510114001,1089.98
20240510115001,625.66
20240510120001,1062.42
20240510121001,500.55
20240510122001,1119.59
20240510123001,905.84
20240510124001,1243.72
20240510125001,970.05
20240510130001,573.61
20240510131001,178.41
20240510132001,347.35
20240510133001,694.24
20240510134001,193.49
20240510135001,186.15
20240510140001,121.2
20240510141001,73.66
20240510142001,64.82
20240510143001,47.62
20240510144001,94.02
20240510145001,89.38
20240510150001,70.44
20240510151001,53.72
20240510152001,61.7
20240510153001,78.47
20240510154001,56.11
20240510155001,51.88
20240510160001,58.44
20240510161001,72.36
20240510162001,39.29
20240510163001,26.86
20240510164001,22.24
20240510165001,11.81
20240524090001,41.89
20240524091001,71.58
20240524092001,91.51
20240524093001,75.1
20240524094001,100.17
20240524095001,258.58
20240524100001,51.23
20240524101001,25.79
20240524102001,207.99
20240524103001,233.32
20240524104001,186.3
20240524105001,175.4
20240524110001,92.32
20240524111001,75.87
20240524112001,178.03
20240524113001,330.81
20240524114001,210.95
20240524115001,41.41
20240524120001,13.74
20240524121001,74.56
20240524122001,154.06
20240524123001,191.28
20240524124001,299.42
20240524125001,439.91
20240524130001,596.39
20240524131001,453.21
20240524132001,335.68
20240524133001,177.42
20240524134001,130.72
20240524135001,83.98
20240524140001,37.94
20240524141001,14.06
20240524142001,21.69
20240524143001,15.16
20240524144001,1.64
20240524145001,1.33
20240524150001,3.41
20240524151001,0
20240524152001,3.15
20240524153001,0
20240524154001,0
20240524155001,0.57
20240524160001,0.67
20240524161001,0.2
20240524162001,0.34
