LocationCode,DateTime,Power(mW),GHI,Azimuth,Elevation,Solarinsolation,H_UVI,TEMP,H_UVI_TEMP_interaction,angle,story,DNI,DHI
6,2024-07-02 15:16:00,19.37,167.68,279.27,44.77,1.2,7.2,31.0,223.51,208,5,209.25,26.4
6,2024-07-02 15:17:00,16.23,166.85,279.33,44.55,1.2,7.2,31.0,223.51,208,5,208.98,26.35
6,2024-07-02 15:18:00,15.32,166.01,279.4,44.32,1.2,7.2,31.0,223.51,208,5,208.71,26.29
6,2024-07-02 15:19:00,19.24,165.18,279.46,44.1,1.2,7.2,31.0,223.51,208,5,208.44,26.24
6,2024-07-02 15:20:00,20.55,164.35,279.53,43.87,1.08,6.3,30.3,191.19,208,5,208.17,26.19
6,2024-07-02 15:21:00,17.81,163.52,279.59,43.65,1.08,6.3,30.3,191.19,208,5,207.9,26.14
6,2024-07-02 15:22:00,15.07,162.69,279.66,43.42,1.08,6.3,30.3,191.19,208,5,207.63,26.09
6,2024-07-02 15:23:00,11.26,161.85,279.72,43.2,1.08,6.3,30.3,191.19,208,5,207.36,26.03
6,2024-07-02 15:24:00,7.92,161.02,279.79,42.97,1.08,6.3,30.3,191.19,208,5,207.09,25.98
6,2024-07-02 15:25:00,6.53,160.19,279.85,42.75,1.08,6.3,30.3,191.19,208,5,206.82,25.93
6,2024-07-02 15:26:00,6.08,159.36,279.92,42.52,1.08,6.3,30.3,191.19,208,5,206.56,25.88
6,2024-07-02 15:27:00,6.03,158.53,279.98,42.3,1.08,6.3,30.3,191.19,208,5,206.29,25.83
6,2024-07-02 15:28:00,5.24,157.69,280.05,42.07,1.08,6.3,30.3,191.19,208,5,206.02,25.77
6,2024-07-02 15:29:00,5.15,156.86,280.12,41.85,1.08,6.3,30.3,191.19,208,5,205.75,25.72
6,2024-07-02 15:30:00,5.22,156.03,280.18,41.62,0.96,5.4,30.1,162.84,208,5,205.48,25.67
6,2024-07-02 15:31:00,5.32,155.13,280.25,41.4,0.96,5.4,30.1,162.84,208,5,205.13,25.61
6,2024-07-02 15:32:00,6.12,154.24,280.31,41.17,0.96,5.4,30.1,162.84,208,5,204.78,25.54
6,2024-07-02 15:33:00,7.75,153.34,280.38,40.95,0.96,5.4,30.1,162.84,208,5,204.43,25.48
6,2024-07-02 15:34:00,9.6,152.45,280.44,40.72,0.96,5.4,30.1,162.84,208,5,204.08,25.42
6,2024-07-02 15:35:00,11.3,151.55,280.51,40.5,0.96,5.4,30.1,162.84,208,5,203.74,25.36
6,2024-07-02 15:36:00,13.48,150.65,280.58,40.28,0.96,5.4,30.1,162.84,208,5,203.39,25.29
6,2024-07-02 15:37:00,14.99,149.76,280.64,40.05,0.96,5.4,30.1,162.84,208,5,203.04,25.23
6,2024-07-02 15:38:00,15.81,148.86,280.71,39.83,0.96,5.4,30.1,162.84,208,5,202.69,25.17
6,2024-07-02 15:39:00,14.4,147.97,280.77,39.6,0.96,5.4,30.1,162.84,208,5,202.34,25.1
6,2024-07-02 15:40:00,12.85,147.07,280.84,39.38,0.83,4.4,30.1,132.74,208,5,201.99,25.04
6,2024-07-02 15:41:00,12.82,146.17,280.91,39.15,0.83,4.4,30.1,132.74,208,5,201.64,24.98
6,2024-07-02 15:42:00,12.05,145.28,280.97,38.93,0.83,4.4,30.1,132.74,208,5,201.29,24.91
6,2024-07-02 15:43:00,11.99,144.38,281.04,38.71,0.83,4.4,30.1,132.74,208,5,200.94,24.85
6,2024-07-02 15:44:00,12.01,143.48,281.11,38.48,0.83,4.4,30.1,132.74,208,5,200.59,24.79
6,2024-07-02 15:45:00,11.81,142.58,281.17,38.26,0.83,4.4,30.1,132.74,208,5,200.24,24.72
6,2024-07-02 15:46:00,12.82,141.69,281.24,38.03,0.83,4.4,30.1,132.74,208,5,199.9,24.66
6,2024-07-02 15:47:00,13.3,140.79,281.31,37.81,0.83,4.4,30.1,132.74,208,5,199.55,24.6
6,2024-07-02 15:48:00,14.18,139.89,281.37,37.59,0.83,4.4,30.1,132.74,208,5,199.2,24.54
6,2024-07-02 15:49:00,15.73,139.0,281.44,37.36,0.83,4.4,30.1,132.74,208,5,198.85,24.47
6,2024-07-02 15:50:00,16.93,138.1,281.51,37.14,0.71,3.8,30.2,115.06,208,5,198.5,24.41
6,2024-07-02 15:51:00,19.49,137.2,281.57,36.92,0.71,3.8,30.2,115.06,208,5,198.15,24.35
6,2024-07-02 15:52:00,21.38,136.31,281.64,36.69,0.71,3.8,30.2,115.06,208,5,197.8,24.28
6,2024-07-02 15:53:00,20.47,135.41,281.71,36.47,0.71,3.8,30.2,115.06,208,5,197.45,24.22
6,2024-07-02 15:54:00,20.52,134.52,281.78,36.24,0.71,3.8,30.2,115.06,208,5,197.1,24.16
6,2024-07-02 15:55:00,20.73,133.62,281.84,36.02,0.71,3.8,30.2,115.06,208,5,196.76,24.1
6,2024-07-02 15:56:00,20.3,132.72,281.91,35.8,0.71,3.8,30.2,115.06,208,5,196.41,24.03
6,2024-07-02 15:57:00,15.96,131.83,281.98,35.57,0.71,3.8,30.2,115.06,208,5,196.06,23.97
6,2024-07-02 15:58:00,14.16,130.93,282.05,35.35,0.71,3.8,30.2,115.06,208,5,195.71,23.91
6,2024-07-02 15:59:00,11.11,130.04,282.11,35.13,0.71,3.8,30.2,115.06,208,5,195.36,23.84
6,2024-07-02 16:00:00,11.92,129.14,282.18,34.91,0.59,3.1,30.4,94.54,208,5,195.01,23.78
6,2024-07-02 16:01:00,13.34,128.2,282.25,34.68,0.59,3.1,30.4,94.54,208,5,194.55,23.7
6,2024-07-02 16:02:00,15.78,127.27,282.32,34.46,0.59,3.1,30.4,94.54,208,5,194.09,23.63
6,2024-07-02 16:03:00,15.93,126.33,282.39,34.24,0.59,3.1,30.4,94.54,208,5,193.63,23.55
6,2024-07-02 16:04:00,15.96,125.4,282.45,34.01,0.59,3.1,30.4,94.54,208,5,193.17,23.48
6,2024-07-02 16:05:00,16.04,124.46,282.52,33.79,0.59,3.1,30.4,94.54,208,5,192.71,23.4
6,2024-07-02 16:06:00,14.16,123.52,282.59,33.57,0.59,3.1,30.4,94.54,208,5,192.26,23.32
6,2024-07-02 16:07:00,12.58,122.59,282.66,33.35,0.59,3.1,30.4,94.54,208,5,191.8,23.25
6,2024-07-02 16:08:00,11.37,121.65,282.73,33.12,0.59,3.1,30.4,94.54,208,5,191.34,23.17
6,2024-07-02 16:09:00,10.52,120.72,282.8,32.9,0.59,3.1,30.4,94.54,208,5,190.88,23.1
6,2024-07-02 16:10:00,11.81,119.78,282.87,32.68,0.53,2.6,30.2,78.82,208,5,190.42,23.02
6,2024-07-02 16:11:00,15.73,118.84,282.93,32.46,0.53,2.6,30.2,78.82,208,5,189.96,22.94
6,2024-07-02 16:12:00,16.74,117.91,283.0,32.23,0.53,2.6,30.2,78.82,208,5,189.5,22.87
6,2024-07-02 16:13:00,14.99,116.97,283.07,32.01,0.53,2.6,30.2,78.82,208,5,189.04,22.79
6,2024-07-02 16:14:00,13.58,116.03,283.14,31.79,0.53,2.6,30.2,78.82,208,5,188.58,22.71
6,2024-07-02 16:15:00,12.76,115.1,283.21,31.57,0.53,2.6,30.2,78.82,208,5,188.12,22.64
6,2024-07-02 16:16:00,13.41,114.16,283.28,31.34,0.53,2.6,30.2,78.82,208,5,187.66,22.56
6,2024-07-02 16:17:00,11.79,113.22,283.35,31.12,0.53,2.6,30.2,78.82,208,5,187.2,22.48
6,2024-07-02 16:18:00,10.39,112.28,283.42,30.9,0.53,2.6,30.2,78.82,208,5,186.74,22.4
6,2024-07-02 16:19:00,9.08,111.35,283.49,30.68,0.53,2.6,30.2,78.82,208,5,186.28,22.33
6,2024-07-02 16:20:00,7.67,110.41,283.56,30.46,0.47,2.3,30.1,69.53,208,5,185.82,22.25
6,2024-07-02 16:21:00,7.07,109.47,283.63,30.23,0.47,2.3,30.1,69.53,208,5,185.36,22.17
6,2024-07-02 16:22:00,7.26,108.54,283.7,30.01,0.47,2.3,30.1,69.53,208,5,184.9,22.1
6,2024-07-02 16:23:00,7.31,107.6,283.77,29.79,0.47,2.3,30.1,69.53,208,5,184.44,22.02
6,2024-07-02 16:24:00,7.83,106.67,283.84,29.57,0.47,2.3,30.1,69.53,208,5,183.98,21.95
6,2024-07-02 16:25:00,8.66,105.73,283.91,29.35,0.47,2.3,30.1,69.53,208,5,183.52,21.87
6,2024-07-02 16:26:00,9.05,104.79,283.98,29.13,0.47,2.3,30.1,69.53,208,5,183.07,21.79
6,2024-07-02 16:27:00,9.84,103.86,284.05,28.91,0.47,2.3,30.1,69.53,208,5,182.61,21.72
6,2024-07-02 16:28:00,11.85,102.92,284.12,28.68,0.47,2.3,30.1,69.53,208,5,182.15,21.64
6,2024-07-02 16:29:00,11.79,101.99,284.2,28.46,0.47,2.3,30.1,69.53,208,5,181.69,21.57
6,2024-07-02 16:30:00,11.14,101.05,284.27,28.24,0.4,2.1,30.0,63.3,208,5,181.23,21.49
6,2024-07-02 16:31:00,11.85,100.1,284.34,28.02,0.4,2.1,30.0,63.3,208,5,180.6,21.4
6,2024-07-02 16:32:00,13.3,99.15,284.41,27.8,0.4,2.1,30.0,63.3,208,5,179.98,21.3
6,2024-07-02 16:33:00,13.51,98.2,284.48,27.58,0.4,2.1,30.0,63.3,208,5,179.36,21.21
6,2024-07-02 16:34:00,12.85,97.25,284.55,27.36,0.4,2.1,30.0,63.3,208,5,178.73,21.12
6,2024-07-02 16:35:00,12.72,96.3,284.63,27.14,0.4,2.1,30.0,63.3,208,5,178.1,21.02
6,2024-07-02 16:36:00,13.55,95.36,284.7,26.92,0.4,2.1,30.0,63.3,208,5,177.48,20.93
6,2024-07-02 16:37:00,16.74,94.41,284.77,26.7,0.4,2.1,30.0,63.3,208,5,176.86,20.84
6,2024-07-02 16:38:00,23.37,93.46,284.84,26.48,0.4,2.1,30.0,63.3,208,5,176.23,20.75
6,2024-07-02 16:39:00,26.85,92.51,284.91,26.25,0.4,2.1,30.0,63.3,208,5,175.6,20.65
6,2024-07-02 16:40:00,28.16,91.56,284.99,26.03,0.34,2.0,30.0,60.3,208,5,174.98,20.56
6,2024-07-02 16:41:00,27.7,90.61,285.06,25.81,0.34,2.0,30.0,60.3,208,5,174.35,20.47
6,2024-07-02 16:42:00,23.61,89.66,285.13,25.59,0.34,2.0,30.0,60.3,208,5,173.73,20.37
6,2024-07-02 16:43:00,19.62,88.72,285.21,25.37,0.34,2.0,30.0,60.3,208,5,173.1,20.28
6,2024-07-02 16:44:00,17.0,87.77,285.28,25.15,0.34,2.0,30.0,60.3,208,5,172.48,20.18
6,2024-07-02 16:45:00,15.93,86.82,285.35,24.93,0.34,2.0,30.0,60.3,208,5,171.85,20.09
6,2024-07-02 16:46:00,14.26,85.87,285.43,24.71,0.34,2.0,30.0,60.3,208,5,171.22,20.0
6,2024-07-02 16:47:00,11.92,84.92,285.5,24.49,0.34,2.0,30.0,60.3,208,5,170.6,19.9
6,2024-07-02 16:48:00,10.33,83.98,285.57,24.27,0.34,2.0,30.0,60.3,208,5,169.97,19.81
6,2024-07-02 16:49:00,7.94,83.03,285.65,24.05,0.34,2.0,30.0,60.3,208,5,169.35,19.71
6,2024-07-02 16:50:00,6.68,82.08,285.72,23.84,0.28,1.7,29.8,50.96,208,5,168.72,19.62
6,2024-07-02 16:51:00,2.62,81.13,285.8,23.62,0.28,1.7,29.8,50.96,208,5,168.1,19.53
6,2024-07-02 16:52:00,5.47,80.18,285.87,23.4,0.28,1.7,29.8,50.96,208,5,167.47,19.43
6,2024-07-02 16:54:00,4.16,78.28,286.02,22.96,0.28,1.7,29.8,50.96,208,5,166.22,19.25
6,2024-07-02 16:55:00,3.35,77.34,286.09,22.74,0.28,1.7,29.8,50.96,208,5,165.6,19.16
6,2024-07-02 16:56:00,2.86,76.39,286.17,22.52,0.28,1.7,29.8,50.96,208,5,164.97,19.06
6,2024-07-02 16:57:00,2.58,75.44,286.24,22.3,0.28,1.7,29.8,50.96,208,5,164.34,18.97
6,2024-07-02 16:58:00,2.33,74.49,286.32,22.08,0.28,1.7,29.8,50.96,208,5,163.72,18.88
6,2024-07-02 16:59:00,2.27,73.54,286.4,21.86,0.28,1.7,29.8,50.96,208,5,163.1,18.78
6,2024-07-02 17:00:00,2.03,72.59,286.47,21.64,0.22,1.4,29.5,41.6,208,5,162.47,18.69
6,2024-07-02 17:01:00,2.03,71.67,286.55,21.43,0.22,1.4,29.5,41.6,208,5,161.57,18.57
6,2024-07-02 17:02:00,2.04,70.74,286.62,21.21,0.22,1.4,29.5,41.6,208,5,160.66,18.45
6,2024-07-02 17:03:00,2.02,69.82,286.7,20.99,0.22,1.4,29.5,41.6,208,5,159.76,18.34
6,2024-07-02 17:04:00,2.0,68.89,286.78,20.77,0.22,1.4,29.5,41.6,208,5,158.86,18.22
6,2024-07-02 17:05:00,2.02,67.96,286.85,20.55,0.22,1.4,29.5,41.6,208,5,157.95,18.1
6,2024-07-02 17:06:00,1.93,67.04,286.93,20.34,0.22,1.4,29.5,41.6,208,5,157.05,17.98
6,2024-07-02 17:07:00,1.82,66.12,287.01,20.12,0.22,1.4,29.5,41.6,208,5,156.15,17.86
6,2024-07-02 17:08:00,1.68,65.19,287.08,19.9,0.22,1.4,29.5,41.6,208,5,155.25,17.75
6,2024-07-02 17:09:00,1.64,64.26,287.16,19.68,0.22,1.4,29.5,41.6,208,5,154.34,17.63
6,2024-07-02 17:10:00,1.65,63.34,287.24,19.46,0.19,1.1,29.5,32.75,208,5,153.44,17.51
6,2024-07-02 17:11:00,1.63,62.42,287.32,19.25,0.19,1.1,29.5,32.75,208,5,152.54,17.39
6,2024-07-02 17:12:00,1.66,61.49,287.39,19.03,0.19,1.1,29.5,32.75,208,5,151.64,17.28
6,2024-07-02 17:13:00,1.46,60.57,287.47,18.81,0.19,1.1,29.5,32.75,208,5,150.73,17.16
6,2024-07-02 17:14:00,1.44,59.64,287.55,18.59,0.19,1.1,29.5,32.75,208,5,149.83,17.04
6,2024-07-02 17:15:00,1.37,58.72,287.63,18.38,0.19,1.1,29.5,32.75,208,5,148.93,16.92
6,2024-07-02 17:16:00,1.36,57.8,287.71,18.16,0.19,1.1,29.5,32.75,208,5,148.03,16.81
6,2024-07-02 17:17:00,1.25,56.87,287.79,17.94,0.19,1.1,29.5,32.75,208,5,147.13,16.69
6,2024-07-02 17:18:00,1.17,55.95,287.87,17.73,0.19,1.1,29.5,32.75,208,5,146.22,16.57
6,2024-07-02 17:19:00,1.14,55.02,287.95,17.51,0.19,1.1,29.5,32.75,208,5,145.32,16.46
6,2024-07-02 17:20:00,0.94,54.1,288.03,17.29,0.16,0.9,29.4,26.75,208,5,144.42,16.34
6,2024-07-02 17:21:00,0.91,53.18,288.1,17.08,0.16,0.9,29.4,26.75,208,5,143.52,16.22
6,2024-07-02 17:22:00,0.8,52.25,288.18,16.86,0.16,0.9,29.4,26.75,208,5,142.61,16.1
6,2024-07-02 17:23:00,0.73,51.32,288.26,16.64,0.16,0.9,29.4,26.75,208,5,141.71,15.99
6,2024-07-02 17:24:00,0.57,50.4,288.35,16.43,0.16,0.9,29.4,26.75,208,5,140.81,15.87
6,2024-07-02 17:25:00,0.51,49.48,288.43,16.21,0.16,0.9,29.4,26.75,208,5,139.9,15.75
6,2024-07-02 17:26:00,0.38,48.55,288.51,16.0,0.16,0.9,29.4,26.75,208,5,139.0,15.63
6,2024-07-02 17:27:00,0.31,47.62,288.59,15.78,0.16,0.9,29.4,26.75,208,5,138.1,15.51
6,2024-07-02 17:28:00,0.3,46.7,288.67,15.56,0.16,0.9,29.4,26.75,208,5,137.2,15.4
6,2024-07-02 17:29:00,0.28,45.78,288.75,15.35,0.16,0.9,29.4,26.75,208,5,136.29,15.28
6,2024-07-02 17:30:00,0.25,44.85,288.83,15.13,0.14,0.7,29.5,20.94,208,5,135.39,15.16
6,2024-07-02 17:31:00,0.28,44.01,288.91,14.92,0.14,0.7,29.5,20.94,208,5,133.94,15.0
6,2024-07-02 17:32:00,0.26,43.16,288.99,14.7,0.14,0.7,29.5,20.94,208,5,132.49,14.84
6,2024-07-02 17:33:00,0.22,42.32,289.08,14.49,0.14,0.7,29.5,20.94,208,5,131.04,14.68
6,2024-07-02 17:34:00,0.23,41.47,289.16,14.27,0.14,0.7,29.5,20.94,208,5,129.59,14.52
6,2024-07-02 17:35:00,0.2,40.63,289.24,14.06,0.14,0.7,29.5,20.94,208,5,128.14,14.36
6,2024-07-02 17:36:00,0.19,39.79,289.33,13.84,0.14,0.7,29.5,20.94,208,5,126.7,14.21
6,2024-07-02 17:37:00,0.18,38.94,289.41,13.63,0.14,0.7,29.5,20.94,208,5,125.25,14.05
6,2024-07-02 17:38:00,0.18,38.1,289.49,13.41,0.14,0.7,29.5,20.94,208,5,123.8,13.89
6,2024-07-02 17:39:00,0.16,37.25,289.58,13.2,0.14,0.7,29.5,20.94,208,5,122.35,13.73
6,2024-07-02 17:40:00,0.16,36.41,289.66,12.99,0.11,0.5,29.4,14.99,208,5,120.9,13.57
6,2024-07-02 17:41:00,0.13,35.56,289.74,12.77,0.11,0.5,29.4,14.99,208,5,119.45,13.41
6,2024-07-02 17:42:00,0.12,34.72,289.83,12.56,0.11,0.5,29.4,14.99,208,5,118.0,13.25
6,2024-07-02 17:43:00,0.13,33.88,289.91,12.35,0.11,0.5,29.4,14.99,208,5,116.55,13.1
6,2024-07-02 17:44:00,0.13,33.03,290.0,12.13,0.11,0.5,29.4,14.99,208,5,115.1,12.94
6,2024-07-02 17:45:00,0.13,32.18,290.08,11.92,0.11,0.5,29.4,14.99,208,5,113.65,12.78
6,2024-07-02 17:46:00,0.17,31.34,290.17,11.71,0.11,0.5,29.4,14.99,208,5,112.2,12.62
6,2024-07-02 17:47:00,0.18,30.5,290.25,11.49,0.11,0.5,29.4,14.99,208,5,110.75,12.46
6,2024-07-02 17:48:00,0.25,29.65,290.34,11.28,0.11,0.5,29.4,14.99,208,5,109.3,12.31
6,2024-07-02 17:49:00,0.27,28.8,290.42,11.07,0.11,0.5,29.4,14.99,208,5,107.85,12.15
6,2024-07-02 17:50:00,0.31,27.96,290.51,10.85,0.08,0.4,29.4,12.05,208,5,106.4,11.99
6,2024-07-02 17:51:00,0.31,27.12,290.6,10.64,0.08,0.4,29.4,12.05,208,5,104.95,11.83
6,2024-07-02 17:52:00,0.37,26.27,290.68,10.43,0.08,0.4,29.4,12.05,208,5,103.5,11.67
6,2024-07-02 17:53:00,0.38,25.43,290.77,10.22,0.08,0.4,29.4,12.05,208,5,102.05,11.51
6,2024-07-02 17:54:00,0.38,24.58,290.86,10.01,0.08,0.4,29.4,12.05,208,5,100.6,11.35
6,2024-07-02 17:55:00,0.38,23.74,290.94,9.79,0.08,0.4,29.4,12.05,208,5,99.16,11.2
6,2024-07-02 17:56:00,0.41,22.9,291.03,9.58,0.08,0.4,29.4,12.05,208,5,97.71,11.04
6,2024-07-02 17:57:00,0.43,22.05,291.12,9.37,0.08,0.4,29.4,12.05,208,5,96.26,10.88
6,2024-07-02 17:58:00,0.39,21.21,291.21,9.16,0.08,0.4,29.4,12.05,208,5,94.81,10.72
6,2024-07-02 17:59:00,0.41,20.36,291.3,8.95,0.08,0.4,29.4,12.05,208,5,93.36,10.56
6,2024-07-02 18:00:00,0.39,19.52,291.39,8.74,0.05,0.3,29.5,9.14,208,5,91.91,10.4
6,2024-07-02 18:01:00,0.39,18.91,291.47,8.53,0.05,0.3,29.5,9.14,208,5,89.21,10.14
6,2024-07-02 18:02:00,0.32,18.3,291.56,8.32,0.05,0.3,29.5,9.14,208,5,86.51,9.88
6,2024-07-02 18:03:00,0.32,17.68,291.65,8.11,0.05,0.3,29.5,9.14,208,5,83.81,9.63
6,2024-07-02 18:04:00,0.36,17.07,291.74,7.9,0.05,0.3,29.5,9.14,208,5,81.11,9.37
6,2024-07-02 18:05:00,0.32,16.46,291.83,7.69,0.05,0.3,29.5,9.14,208,5,78.4,9.11
6,2024-07-02 18:06:00,0.31,15.85,291.92,7.48,0.05,0.3,29.5,9.14,208,5,75.7,8.85
6,2024-07-02 18:07:00,0.31,15.24,292.01,7.27,0.05,0.3,29.5,9.14,208,5,73.0,8.59
6,2024-07-02 18:08:00,0.32,14.62,292.1,7.06,0.05,0.3,29.5,9.14,208,5,70.3,8.34
6,2024-07-02 18:09:00,0.3,14.01,292.2,6.86,0.05,0.3,29.5,9.14,208,5,67.6,8.08
6,2024-07-02 18:10:00,0.31,13.4,292.29,6.65,0.04,0.2,29.6,6.22,208,5,64.9,7.82
6,2024-07-02 18:11:00,0.3,12.79,292.38,6.44,0.04,0.2,29.6,6.22,208,5,62.2,7.56
6,2024-07-02 18:12:00,0.28,12.18,292.47,6.23,0.04,0.2,29.6,6.22,208,5,59.5,7.3
6,2024-07-02 18:13:00,0.28,11.57,292.56,6.03,0.04,0.2,29.6,6.22,208,5,56.79,7.05
6,2024-07-02 18:14:00,0.3,10.96,292.66,5.82,0.04,0.2,29.6,6.22,208,5,54.09,6.79
6,2024-07-02 18:16:00,0.27,9.73,292.84,5.41,0.04,0.2,29.6,6.22,208,5,48.69,6.27
6,2024-07-02 18:17:00,0.28,9.12,292.94,5.2,0.04,0.2,29.6,6.22,208,5,45.99,6.01
6,2024-07-02 18:18:00,0.27,8.51,293.03,5.0,0.04,0.2,29.6,6.22,208,5,43.28,5.76
6,2024-07-02 18:19:00,0.26,7.9,293.12,4.79,0.04,0.2,29.6,6.22,208,5,40.58,5.5
6,2024-07-02 18:20:00,0.26,7.29,293.22,4.59,0.04,0.2,29.5,6.2,208,5,37.88,5.24
6,2024-07-02 18:21:00,0.26,6.68,293.31,4.38,0.04,0.2,29.5,6.2,208,5,35.18,4.98
6,2024-07-02 18:22:00,0.26,6.07,293.41,4.18,0.04,0.2,29.5,6.2,208,5,32.48,4.72
6,2024-07-02 18:23:00,0.25,5.45,293.5,3.98,0.04,0.2,29.5,6.2,208,5,29.78,4.47
6,2024-07-02 18:24:00,0.24,4.84,293.6,3.78,0.04,0.2,29.5,6.2,208,5,27.08,4.21
6,2024-07-02 18:25:00,0.19,4.23,293.7,3.57,0.04,0.2,29.5,6.2,208,5,24.38,3.95
6,2024-07-02 18:26:00,0.19,3.62,293.79,3.37,0.04,0.2,29.5,6.2,208,5,21.67,3.69
6,2024-07-02 18:27:00,0.17,3.01,293.89,3.17,0.04,0.2,29.5,6.2,208,5,18.97,3.43
6,2024-07-02 18:28:00,0.19,2.39,293.98,2.97,0.04,0.2,29.5,6.2,208,5,16.27,3.18
6,2024-07-02 18:29:00,0.17,1.78,294.08,2.78,0.04,0.2,29.5,6.2,208,5,13.57,2.92
6,2024-07-02 18:30:00,0.12,1.17,294.18,2.58,0.03,0.1,29.6,3.26,208,5,10.87,2.66
6,2024-07-02 18:31:00,0.11,1.17,294.28,2.38,0.03,0.1,29.6,3.26,208,5,10.85,2.66
6,2024-07-02 18:32:00,0.1,1.17,294.38,2.19,0.03,0.1,29.6,3.26,208,5,10.84,2.65
6,2024-07-02 18:33:00,0.1,1.16,294.47,2.0,0.03,0.1,29.6,3.26,208,5,10.82,2.65
6,2024-07-02 18:34:00,0.08,1.16,294.57,1.8,0.03,0.1,29.6,3.26,208,5,10.8,2.64
6,2024-07-02 18:35:00,0.08,1.16,294.67,1.61,0.03,0.1,29.6,3.26,208,5,10.78,2.64
6,2024-07-02 18:36:00,0.08,1.16,294.77,1.42,0.03,0.1,29.6,3.26,208,5,10.77,2.64
6,2024-07-02 18:37:00,0.04,1.16,294.87,1.24,0.03,0.1,29.6,3.26,208,5,10.75,2.63
6,2024-07-02 18:38:00,0.05,1.15,294.97,1.05,0.03,0.1,29.6,3.26,208,5,10.73,2.63
6,2024-07-02 18:39:00,0.04,1.15,295.07,0.87,0.03,0.1,29.6,3.26,208,5,10.72,2.62
6,2024-07-02 18:40:00,0.03,1.15,295.17,0.69,0.02,0.1,29.7,3.27,208,5,10.7,2.62
6,2024-07-02 18:41:00,0.03,1.15,295.27,0.51,0.02,0.1,29.7,3.27,208,5,10.68,2.62
6,2024-07-02 18:42:00,0.01,1.15,295.38,0.34,0.02,0.1,29.7,3.27,208,5,10.66,2.61
6,2024-07-02 18:43:00,0.01,1.14,295.48,0.16,0.02,0.1,29.7,3.27,208,5,10.65,2.61
6,2024-07-03 05:12:00,0.06,4.56,64.5,0.06,0.1,0.0,25.8,0.26,208,5,27.07,3.23
6,2024-07-03 05:13:00,0.09,4.94,64.6,0.23,0.1,0.0,25.8,0.26,208,5,29.33,3.5
6,2024-07-03 05:14:00,0.08,5.32,64.71,0.41,0.1,0.0,25.8,0.26,208,5,31.58,3.77
6,2024-07-03 05:15:00,0.09,5.7,64.81,0.59,0.1,0.0,25.8,0.26,208,5,33.84,4.04
6,2024-07-03 05:16:00,0.1,6.07,64.91,0.77,0.1,0.0,25.8,0.26,208,5,36.1,4.3
6,2024-07-03 05:17:00,0.12,6.45,65.01,0.95,0.1,0.0,25.8,0.26,208,5,38.35,4.57
6,2024-07-03 05:18:00,0.12,6.83,65.11,1.13,0.1,0.0,25.8,0.26,208,5,40.61,4.84
6,2024-07-03 05:19:00,0.12,7.21,65.21,1.32,0.1,0.0,25.8,0.26,208,5,42.86,5.11
6,2024-07-03 05:20:00,0.17,7.59,65.31,1.5,0.1,0.0,25.9,0.26,208,5,45.12,5.38
6,2024-07-03 05:21:00,0.18,7.97,65.41,1.69,0.1,0.0,25.9,0.26,208,5,47.38,5.65
6,2024-07-03 05:22:00,0.18,8.35,65.51,1.89,0.1,0.0,25.9,0.26,208,5,49.63,5.92
6,2024-07-03 05:23:00,0.25,8.73,65.61,2.08,0.1,0.0,25.9,0.26,208,5,51.89,6.19
6,2024-07-03 05:24:00,0.31,9.11,65.71,2.27,0.1,0.0,25.9,0.26,208,5,54.14,6.46
6,2024-07-03 05:25:00,0.31,9.49,65.8,2.47,0.1,0.0,25.9,0.26,208,5,56.4,6.72
6,2024-07-03 05:26:00,0.41,9.87,65.9,2.66,0.1,0.0,25.9,0.26,208,5,58.66,6.99
6,2024-07-03 05:27:00,0.54,10.25,66.0,2.86,0.1,0.0,25.9,0.26,208,5,60.91,7.26
6,2024-07-03 05:28:00,0.57,10.63,66.1,3.06,0.1,0.0,25.9,0.26,208,5,63.17,7.53
6,2024-07-03 05:29:00,0.54,11.01,66.19,3.26,0.1,0.0,25.9,0.26,208,5,65.42,7.8
6,2024-07-03 05:30:00,0.44,11.39,66.29,3.46,0.11,0.0,25.9,0.26,208,5,67.68,8.07
6,2024-07-03 05:31:00,0.59,12.18,66.39,3.66,0.11,0.0,25.9,0.26,208,5,69.49,8.25
6,2024-07-03 05:32:00,0.81,12.97,66.48,3.86,0.11,0.0,25.9,0.26,208,5,71.29,8.44
6,2024-07-03 05:33:00,0.94,13.75,66.58,4.06,0.11,0.0,25.9,0.26,208,5,73.1,8.62
6,2024-07-03 05:34:00,1.08,14.54,66.67,4.27,0.11,0.0,25.9,0.26,208,5,74.9,8.81
6,2024-07-03 05:35:00,1.14,15.33,66.77,4.47,0.11,0.0,25.9,0.26,208,5,76.71,8.99
6,2024-07-03 05:36:00,1.16,16.12,66.86,4.67,0.11,0.0,25.9,0.26,208,5,78.51,9.17
6,2024-07-03 05:37:00,1.17,16.91,66.96,4.88,0.11,0.0,25.9,0.26,208,5,80.32,9.36
6,2024-07-03 05:38:00,1.33,17.69,67.05,5.08,0.11,0.0,25.9,0.26,208,5,82.12,9.54
6,2024-07-03 05:39:00,1.34,18.48,67.15,5.29,0.11,0.0,25.9,0.26,208,5,83.93,9.73
6,2024-07-03 05:40:00,1.41,19.27,67.24,5.49,0.11,0.0,25.8,0.26,208,5,85.73,9.91
